Id,Type,Raius,Sec-order Der,#branch_points,Dist_to_root,Dist_to_leaf
333,16,0.37548518799999997,-2.51157578896,3,33.163603374994935,8.561387386721533
334,75,0.21160573200000002,-0.799462326318,3,33.516903190313315,8.208087571403157
335,191,0.041047214000000005,1.03223199113,3,34.01061305553426,7.7143777061822165
336,241,0.06626791080000001,2.68446867567,3,34.903598568893486,6.821392192822991
337,231,0.047288696,2.11478566445,3,35.84254223180367,5.882448529912804
338,153,0.05353062000000001,0.386128493585,3,36.598976921648074,5.1260138400684
339,94,0.03143062,-0.485596998864,3,37.05452346153176,4.670467300184713
340,55,0.18613062000000002,-1.17906714292,3,37.51006542447261,4.214925337243866
341,33,0.27453062,-1.74197247112,3,38.01783506712565,3.7071556945908215
342,24,0.27453062,-2.08341757456,3,38.5256047097787,3.1993860519377773
343,22,0.18661151600000003,-2.17649426743,3,38.96979807348023,2.7551926882362494
344,40,0.09869241200000001,-1.54773489173,3,39.41401146601764,2.310979295698833
345,94,0.055453762000000004,-0.488302094157,3,39.740314070972,1.9846766907444753
346,194,0.100615112,1.08989329772,3,40.06888205427652,1.6561087074399494
347,254,0.057376904,7.70084010437,3,40.93411652988997,0.7908742318265012
348,127,0.135687812,0,3,41.385409716746054,0.339581044970419
349,127,0.213999604,0,3,41.72499076171647,0
350,132,0.21658884,0.0725732150902,1,18.784430704819034,15.689086383312615
351,145,0.11615494800000002,0.264464321326,1,19.365400241423494,15.108116846708153
352,108,0.148321056,-0.285316396076,1,21.176241550889696,13.29727553724195
353,144,0.30985260800000003,0.250463120489,1,22.458598621025153,12.014918467106492
354,163,0.14640012400000002,0.533027045767,2,23.930917824418227,15.01713052189724
355,191,0.14640012400000002,1.02469436067,2,24.91573042093994,14.032317925375528
356,148,0.222952756,0.304499925297,2,26.159354456211375,12.788693890104094
357,101,0.21330478,-0.379062667601,2,26.642532085212213,12.305516261103255
358,50,0.203656804,-1.28866974586,2,27.125755741133982,11.822292605181485
359,9,0.30465734,-3.00456287184,2,28.11344572765056,10.834602618664904
360,145,0.22885787600000002,0.259750712374,2,29.101137609078854,9.84691073723661
361,252,0.07652655400000001,4.12093738671,2,29.98607357893204,8.961974767383426
362,220,0.05679523200000001,1.7339382085,2,30.871065283773255,8.07698306254221
363,40,0.169663468,-1.55576160262,2,32.0904203716658,6.857627974649664
364,25,0.32673258800000005,-2.06191890643,2,32.653049758447544,6.294998587867919
365,30,0.41232942400000006,-1.8499230882,2,33.30441543074488,5.643632915570581
366,63,0.23272626000000002,-1.02296130543,2,34.043843615738666,4.904204730576799
367,130,0.11743321200000001,0.0442879621154,2,35.10484800629742,3.843200340018042
368,160,0.0732329468,0.496475375479,2,35.60880554419124,3.339242802124223
369,218,0.0732329468,1.66715444041,2,37.16013426499802,1.7879140813174452
370,127,0.0732329468,0,2,37.83336860755639,1.1146797387590754
371,127,0.15178191600000002,0,2,38.94804834631546,0
372,139,0.226972304,0.170225299009,2,22.85848234474594,11.615034743385706
373,129,0.12531142,0.0261050112494,2,23.774362692643066,10.69915439548858
374,125,0.12226338800000001,-0.0251286709799,2,24.231018391764405,10.242498696367242
375,122,0.14200310800000002,-0.0777454334722,2,24.945311880439537,9.52820520769211
376,120,0.13994604,-0.0958992056431,2,25.53660626948769,8.936910818643955
377,125,0.13657358,-0.0307576313922,2,26.25515334893444,8.218363739197208
378,127,0.17069509600000002,0.00118175156085,2,27.4335966606412,7.039920427490445
379,140,0.191437272,0.185830802082,2,29.079785762591957,5.393731325539689
